cliente_id;nombre_cliente;edad;ingreso_estimado;ciudad;segmento_cliente;total_saldo;total_cupo;cantidad_productos;Education;Entertainment;Food;Fuel;Health;No Aplica;Others;Streaming;Supermarket;Technology;Travel;consumo_total;segmento_conductual
C001865;Cliente 1865;30,0;2813,92;Guayaquil;Affluent;86956,31000000001;4400,0;4;324,79999999999995;0,0;158,39;192,2;183,42;0,0;0,0;0,0;907,81;752,6;175,63;2694,85;General Shopper
C001866;Cliente 1866;42,0;1648,48;Quito;Affluent;-77,14;2300,0;2;0,0;0,0;630,47;0,0;143,05;0,0;0,0;187,17;116,09;0,0;0,0;1076,78;Food Lover
C001867;Cliente 1867;40,0;587,81;Guayaquil;Joven;248,32;700,0;1;0,0;49,25;0,0;0,0;0,0;0,0;0,0;0,0;29,68;162,93;0,0;241,86;Tech Lover
C001868;Cliente 1868;40,0;1605,3;Guayaquil;Mass;1429,14;4600,0;1;24,58;247,36;117,5;92,7;59,78;0,0;497,58;130,56;0,0;66,7;0,0;1236,76;General Shopper
C001869;Cliente 1869;40,0;4413,31;Guayaquil;Premium;15766,859999999999;8200,0;3;1218,73;0,0;434,03999999999996;0,0;0,0;0,0;0,0;46,88;251,94;287,26;588,29;2827,14;General Shopper
C001870;Cliente 1870;20,0;2595,35;Loja;Affluent;62583,55;6000,0;4;391,64;0,0;186,65;407,90999999999997;99,66;0,0;483,63;0,0;84,81;144,79;68,8;1867,8899999999996;General Shopper
C001871;Cliente 1871;45,0;1392,55;Cuenca;Affluent;28119,5;3900,0;4;0,0;0,0;0,0;0,0;0,0;0,0;103,84;0,0;97,05;0,0;168,42000000000002;369,31;General Shopper
C001872;Cliente 1872;44,0;992,05;Ambato;Mass;163,26;1000,0;1;0,0;29,65;0,0;0,0;23,81;0,0;53,18;455,02;168,1;263,45;0,0;993,21;General Shopper
C001873;Cliente 1873;47,0;2115,24;Guayaquil;Affluent;10438,48;3500,0;2;0,0;0,0;231,68;296,92;0,0;0,0;0,0;136,01;0,0;0,0;0,0;664,61;General Shopper
C001874;Cliente 1874;64,0;780,14;Manta;Joven;2419,54;1200,0;2;0,0;288,61;19,34;218,42;0,0;0,0;0,0;265,41999999999996;0,0;0,0;35,55;827,3399999999999;General Shopper
C001875;Cliente 1875;39,0;2801,77;Quito;Affluent;22567,360000000004;3600,0;4;0,0;0,0;0,0;0,0;76,71;0,0;0,0;535,46;0,0;0,0;0,0;612,1700000000001;Streaming Lover
C001876;Cliente 1876;37,0;761,95;Guayaquil;Mass;30269,69;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001877;Cliente 1877;41,0;8297,84;Guayaquil;Pyme;116193,19;0,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001878;Cliente 1878;63,0;1667,96;Manta;Mass;1091,14;2000,0;1;54,65;32,32;0,0;0,0;0,0;0,0;125,55;270,38;0,0;810,54;0,0;1293,44;Tech Lover
C001879;Cliente 1879;39,0;1401,53;Loja;Mass;15645,38;2000,0;2;0,0;0,0;628,1899999999999;0,0;38,18;0,0;55,4;0,0;32,22;0,0;225,35;979,3399999999999;Food Lover
C001880;Cliente 1880;36,0;690,97;Quito;Mass;6955,81;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001881;Cliente 1881;62,0;4609,84;Loja;Pyme;17585,08;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001882;Cliente 1882;33,0;572,49;Cuenca;Mass;9110,64;1200,0;3;10,63;53,8;10,26;26,5;0,0;0,0;29,19;58,76;9,21;0,0;33,18;231,53;General Shopper
C001883;Cliente 1883;34,0;488,28;Manta;Mass;113053,06;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001884;Cliente 1884;20,0;3923,69;Guayaquil;Pyme;122555,70999999999;4100,0;3;108,27;291,32;308,74;707,27;0,0;0,0;0,0;611,05;2478,0699999999997;0,0;0,0;4504,719999999999;General Shopper
C001885;Cliente 1885;41,0;829,99;Manta;Joven;72628,12999999999;2000,0;3;0,0;170,66;79,12;0,0;33,69;0,0;78,53;51,96;0,0;0,0;184,07999999999998;598,04;General Shopper
C001886;Cliente 1886;56,0;1266,6;Guayaquil;Mass;905,59;2600,0;2;0,0;0,0;450,18;57,47;249,26;0,0;0,0;36,35;0,0;464,45;260,07;1517,78;General Shopper
C001887;Cliente 1887;45,0;1419,54;Quito;Mass;11899,869999999999;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001888;Cliente 1888;31,0;431,91;Quito;Joven;842,22;800,0;2;0,0;63,05;43,13;12,7;0,0;0,0;0,0;53,39;34,29;43,49;10,68;260,73;General Shopper
C001889;Cliente 1889;23,0;1637,06;Quito;Mass;229,56;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001890;Cliente 1890;38,0;3170,54;Guayaquil;Premium;131343,91;7200,0;3;0,0;0,0;0,0;197,61;213,76;0,0;0,0;242,43;0,0;0,0;219,53;873,3299999999999;General Shopper
C001891;Cliente 1891;34,0;5249,95;Quito;Premium;91600,59;7300,0;3;85,95;0,0;1175,62;61,94;277,8;0,0;0,0;81,78;0,0;677,87;1967,9899999999998;4328,95;General Shopper
C001892;Cliente 1892;45,0;350,0;Quito;Mass;6035,3099999999995;500,0;3;37,66;0,0;0,0;0,0;71,43;0,0;0,0;15,65;119,94;0,0;0,0;244,68;General Shopper
C001893;Cliente 1893;41,0;1117,13;Loja;Mass;4248,4;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001894;Cliente 1894;53,0;1805,25;Quito;Affluent;4088,8599999999997;4000,0;2;317,97;0,0;149,11;0,0;114,72;0,0;443,38;0,0;127,5;0,0;0,0;1152,68;General Shopper
C001895;Cliente 1895;33,0;1999,43;Manta;Premium;102477,68000000001;5900,0;2;166,37;384,65999999999997;726,12;47,03;0,0;0,0;209,1;290,36;94,99;93,86;0,0;2012,4899999999998;General Shopper
C001896;Cliente 1896;49,0;1054,59;Manta;Mass;85308,75;2500,0;4;0,0;57,35;146,78;0,0;0,0;0,0;0,0;0,0;73,87;0,0;0,0;278,0;Food Lover
C001897;Cliente 1897;42,0;1372,11;Quito;Affluent;29854,37;3800,0;3;0,0;0,0;0,0;0,0;177,61;0,0;0,0;0,0;429,89;0,0;44,15;651,65;General Shopper
C001898;Cliente 1898;47,0;1417,26;Cuenca;Mass;1382,44;2700,0;1;38,68;27,22;374,18;201,91000000000003;0,0;0,0;97,29;0,0;187,76;0,0;87,67;1014,7099999999999;General Shopper
C001899;Cliente 1899;32,0;945,16;Guayaquil;Mass;22704,01;1800,0;2;0,0;0,0;24,68;0,0;55,37;0,0;0,0;6,12;136,88;175,37;144,37;542,79;General Shopper
C001900;Cliente 1900;30,0;945,68;Guayaquil;Mass;24471,3;1900,0;2;0,0;62,46;163,67;0,0;0,0;0,0;0,0;0,0;0,0;199,23000000000002;39,87;465,23;General Shopper
C001901;Cliente 1901;67,0;4831,38;Cuenca;Premium;603,96;8700,0;1;462,94;261,22;1020,46;0,0;0,0;0,0;1498,59;481,95;1245,98;1054,27;0,0;6025,41;General Shopper
C001902;Cliente 1902;34,0;1895,62;Guayaquil;Affluent;142537,6;1900,0;2;180,03;0,0;142,29000000000002;0,0;125,39;0,0;99,22;0,0;378,24;0,0;0,0;925,1700000000001;General Shopper
C001903;Cliente 1903;30,0;2202,31;Cuenca;Affluent;13410,77;3900,0;3;60,24;0,0;113,38;0,0;0,0;0,0;0,0;169,96;150,79;0,0;0,0;494,37;General Shopper
C001904;Cliente 1904;33,0;722,77;Guayaquil;Mass;23394,94;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001905;Cliente 1905;37,0;2954,87;Guayaquil;Affluent;77565,95999999999;6200,0;4;0,0;203,56;1205,1100000000001;224,87;0,0;0,0;112,5;53,73;354,20000000000005;135,48;0,0;2289,4500000000003;Food Lover
C001906;Cliente 1906;22,0;1077,1;Manta;Affluent;7977,91;3000,0;2;0,0;0,0;100,52;73,51;77,66;0,0;122,84;98,6;72,61;141,26;0,0;687,0;General Shopper
C001907;Cliente 1907;32,0;434,63;Manta;Joven;21022,56;500,0;2;71,5;0,0;48,43;0,0;0,0;0,0;29,66;0,0;0,0;0,0;14,18;163,77;General Shopper
C001908;Cliente 1908;50,0;1109,08;Quito;Mass;2658,59;2700,0;2;0,0;62,3;0,0;0,0;69,89;0,0;37,75;0,0;195,52;61,58;0,0;427,04;General Shopper
C001909;Cliente 1909;37,0;2385,58;Guayaquil;Affluent;37387,83;0,0;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001910;Cliente 1910;61,0;4154,87;Quito;Premium;122653,57999999999;6600,0;4;398,62;0,0;128,37;496,76;0,0;0,0;0,0;0,0;343,95;0,0;324,2;1691,9;General Shopper
C001911;Cliente 1911;38,0;4813,46;Quito;Premium;5287,3;13600,0;1;0,0;161,6;820,67;364,47;492,45;0,0;722,49;0,0;770,23;0,0;0,0;3331,91;General Shopper
C001912;Cliente 1912;35,0;718,03;Quito;Mass;19709,41;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001913;Cliente 1913;18,0;528,08;Guayaquil;Joven;37794,950000000004;600,0;3;0,0;0,0;43,949999999999996;102,1;25,56;0,0;0,0;0,0;60,74;0,0;53,010000000000005;285,35999999999996;General Shopper
C001914;Cliente 1914;39,0;922,92;Guayaquil;Mass;542,35;1400,0;1;0,0;0,0;0,0;0,0;18,94;0,0;0,0;27,26;92,02;0,0;15,99;154,21;General Shopper
C001915;Cliente 1915;64,0;4633,9;Quito;Premium;83993,92;5400,0;3;494,87;0,0;191,49;147,16;0,0;0,0;152,19;808,09;595,48;469,97;222,35;3081,6;General Shopper
C001916;Cliente 1916;45,0;756,48;Quito;Joven;2823,71;1100,0;2;0,0;147,84;121,9;73,02000000000001;36,7;0,0;133,9;20,74;0,0;0,0;0,0;534,1;General Shopper
C001917;Cliente 1917;41,0;16177,54;Manta;Premium;43190,24;29300,0;2;0,0;461,91;0,0;0,0;0,0;0,0;0,0;430,18;511,48;4641,87;0,0;6045,4400000000005;Tech Lover
C001918;Cliente 1918;44,0;1318,0;Desconocida;Affluent;18740,96;3000,0;3;23,31;38,87;177,96;48,17;41,26;0,0;0,0;0,0;426,85;236,13;69,28;1061,8300000000002;General Shopper
C001919;Cliente 1919;57,0;3404,62;Cuenca;Pyme;86963,5;9200,0;4;0,0;234,4;944,14;0,0;138,57;0,0;443,31000000000006;223,26;86,38;0,0;71,16;2141,22;General Shopper
C001920;Cliente 1920;39,0;1632,76;Guayaquil;Mass;6085,08;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001921;Cliente 1921;23,0;665,21;Guayaquil;Mass;46535,15;1300,0;3;0,0;0,0;124,53;0,0;177,15;0,0;0,0;306,96;0,0;0,0;0,0;608,64;Streaming Lover
C001922;Cliente 1922;51,0;698,89;Guayaquil;Mass;22002,36;0,0;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001923;Cliente 1923;39,0;1319,34;Cuenca;Joven;81713,70999999999;3000,0;2;0,0;168,29;261,27;0,0;111,9;0,0;0,0;0,0;0,0;0,0;28,39;569,8499999999999;General Shopper
C001924;Cliente 1924;25,0;379,74;Ambato;Joven;17822,88;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001925;Cliente 1925;25,0;5764,11;Cuenca;Premium;112481,22;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001926;Cliente 1926;36,0;1028,86;Cuenca;Joven;4884,25;2300,0;3;0,0;34,99;30,92;18,23;46,15;0,0;0,0;0,0;451,99;0,0;0,0;582,28;General Shopper
C001927;Cliente 1927;34,0;1414,32;Ambato;Mass;94780,78;4000,0;4;0,0;59,54;0,0;0,0;32,38;0,0;0,0;0,0;83,5;28,8;825,54;1029,76;Travel Lover
C001928;Cliente 1928;41,0;847,45;Cuenca;Mass;86229,35;1500,0;2;221,25000000000003;0,0;89,46000000000001;44,61;0,0;0,0;71,24;0,0;92,9;0,0;49,0;568,46;General Shopper
C001929;Cliente 1929;18,0;427,16;Guayaquil;Joven;0,0;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001930;Cliente 1930;53,0;915,69;Guayaquil;Mass;97545,04000000001;2100,0;2;0,0;104,8;426,43;0,0;0,0;0,0;194,16;26,24;110,85;0,0;55,67;918,15;General Shopper
C001931;Cliente 1931;27,0;650,2;Guayaquil;Mass;5876,5199999999995;800,0;3;0,0;0,0;38,59;28,63;0,0;0,0;46,32;38,13;76,39;0,0;52,44;280,5;General Shopper
C001932;Cliente 1932;44,0;6990,24;Quito;Premium;118035,57;17100,0;3;92,8;2224,38;752,71;0,0;0,0;0,0;3021,8;476,53;769,8399999999999;593,59;1204,3200000000002;9135,970000000001;General Shopper
C001933;Cliente 1933;36,0;887,42;Loja;Mass;94572,42000000001;1800,0;2;37,45;0,0;0,0;217,01;51,59;0,0;231,85000000000002;23,87;153,28;229,39;32,51;976,9499999999999;General Shopper
C001934;Cliente 1934;25,0;702,23;Quito;Mass;346,09;1900,0;1;0,0;0,0;23,81;0,0;0,0;0,0;26,5;46,55;15,86;0,0;0,0;112,72;General Shopper
C001935;Cliente 1935;18,0;889,13;Cuenca;Mass;20622,379999999997;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001936;Cliente 1936;22,0;3801,2;Quito;Premium;56193,44;7200,0;4;757,84;510,98;54,8;122,55;315,78;0,0;150,06;0,0;0,0;0,0;283,39;2195,4;General Shopper
C001937;Cliente 1937;45,0;678,24;Cuenca;Mass;23972,27;800,0;3;0,0;0,0;0,0;96,97;0,0;0,0;0,0;0,0;103,82;0,0;47,349999999999994;248,14;General Shopper
C001938;Cliente 1938;35,0;616,42;Guayaquil;Mass;2763,42;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001939;Cliente 1939;18,0;616,4;Guayaquil;Mass;421,57;1500,0;2;0,0;84,19;53,73;61,92;0,0;0,0;5,26;13,79;160,67;0,0;0,0;379,55999999999995;General Shopper
C001940;Cliente 1940;30,0;526,18;Quito;Mass;4495,21;1400,0;2;41,53;0,0;43,31;0,0;0,0;0,0;0,0;0,0;63,68;0,0;0,0;148,52;General Shopper
C001941;Cliente 1941;42,0;984,08;Guayaquil;Joven;53618,12;1800,0;4;163,43;100,93;6,57;32,25;27,66;0,0;123,74000000000001;0,0;0,0;0,0;0,0;454,58000000000004;General Shopper
C001942;Cliente 1942;61,0;3357,44;Manta;Mass;32175,57;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001943;Cliente 1943;33,0;1920,72;Guayaquil;Pyme;94829,87;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001944;Cliente 1944;37,0;1281,13;Desconocida;Mass;7976,35;2400,0;3;0,0;0,0;179,57;0,0;191,26000000000002;0,0;0,0;132,44;0,0;117,15;155,59;776,0100000000001;General Shopper
C001945;Cliente 1945;22,0;1244,89;Quito;Mass;4082,63;2800,0;2;24,14;37,22;121,51;0,0;67,94;0,0;188,15;0,0;91,1;0,0;0,0;530,0600000000001;General Shopper
C001946;Cliente 1946;40,0;3059,94;Ambato;Affluent;124821,83;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001947;Cliente 1947;30,0;1204,19;Guayaquil;Mass;6209,6;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001948;Cliente 1948;43,0;432,69;Quito;Joven;1212,07;1200,0;2;36,64;7,72;0,0;0,0;5,44;0,0;57,05;0,0;74,58;21,66;22,11;225,2;General Shopper
C001949;Cliente 1949;33,0;582,27;Quito;Mass;2722,88;600,0;3;0,0;76,25999999999999;100,55;148,56;0,0;0,0;0,0;0,0;0,0;0,0;323,83;649,2;General Shopper
C001950;Cliente 1950;18,0;1139,09;Quito;Mass;2461,12;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001951;Cliente 1951;35,0;1236,78;Guayaquil;Mass;7287,41;1500,0;2;0,0;20,95;0,0;91,77;0,0;0,0;35,24;607,63;0,0;0,0;23,4;778,99;Streaming Lover
C001952;Cliente 1952;44,0;2545,81;Guayaquil;Affluent;13430,69;3300,0;2;0,0;0,0;117,24;0,0;0,0;0,0;480,04;353,09000000000003;0,0;125,95;75,7;1152,0200000000002;General Shopper
C001953;Cliente 1953;29,0;1720,58;Guayaquil;Pyme;10853,63;2600,0;2;0,0;436,66999999999996;196,51;50,1;145,6;0,0;63,57;21,95;424,22;292,22;0,0;1630,84;General Shopper
C001954;Cliente 1954;36,0;485,26;Guayaquil;Mass;78294,77;800,0;4;206,83;67,65;39,09;0,0;38,34;0,0;0,0;0,0;37,19;23,4;0,0;412,5;General Shopper
C001955;Cliente 1955;38,0;777,98;Guayaquil;Joven;103587,41;900,0;2;30,61;0,0;12,94;0,0;0,0;0,0;0,0;5,69;400,05;53,71;85,32;588,3199999999999;General Shopper
C001956;Cliente 1956;30,0;919,6;Cuenca;Mass;24503,37;1700,0;2;86,2;0,0;33,15;0,0;27,62;0,0;0,0;81,78999999999999;38,04;548,6800000000001;16,71;832,19;Tech Lover
C001957;Cliente 1957;45,0;928,1;Guayaquil;Mass;7414,67;2400,0;3;270,5;0,0;66,18;0,0;75,67;0,0;0,0;0,0;0,0;0,0;40,33;452,68;General Shopper
C001958;Cliente 1958;37,0;525,11;Quito;Mass;96778,81;0,0;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001959;Cliente 1959;48,0;799,09;Guayaquil;Mass;18405,93;1800,0;2;43,29;38,3;0,0;0,0;234,53;0,0;22,76;299,4;162,99;0,0;120,47;921,7400000000001;General Shopper
C001960;Cliente 1960;29,0;2811,97;Guayaquil;Affluent;91694,01999999999;3200,0;4;0,0;1392,9499999999998;688,0;0,0;395,47;0,0;0,0;778,96;0,0;201,4;0,0;3456,78;General Shopper
C001961;Cliente 1961;32,0;8640,44;Ambato;Premium;50804,95;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001962;Cliente 1962;29,0;841,15;Guayaquil;Mass;25511,68;2100,0;2;0,0;0,0;0,0;0,0;121,34;0,0;0,0;0,0;64,4;0,0;21,25;206,99;General Shopper
C001963;Cliente 1963;32,0;736,51;Guayaquil;Mass;51431,14;1400,0;2;165,89000000000001;0,0;67,6;0,0;0,0;0,0;0,0;48,79;20,76;85,17;0,0;388,21000000000004;General Shopper
C001964;Cliente 1964;39,0;1577,93;Guayaquil;Mass;6036,5;1800,0;3;522,89;0,0;0,0;79,74;0,0;0,0;0,0;98,51;0,0;0,0;32,71;733,85;General Shopper
C001965;Cliente 1965;44,0;3106,87;Quito;Premium;23247,909999999996;8300,0;3;0,0;89,47;935,03;0,0;301,46;0,0;0,0;0,0;293,33;90,47;0,0;1709,76;Food Lover
C001966;Cliente 1966;34,0;3805,86;Guayaquil;Pyme;7142,21;10300,0;1;0,0;0,0;891,08;0,0;64,77;0,0;0,0;761,55;1168,56;0,0;482,53;3368,49;General Shopper
C001967;Cliente 1967;30,0;947,49;Ambato;Mass;1811,25;1500,0;2;0,0;0,0;0,0;77,07;27,61;0,0;26,55;50,67;38,95;0,0;0,0;220,85;General Shopper
C001968;Cliente 1968;44,0;1315,13;Quito;Mass;79617,43999999999;1800,0;2;22,1;0,0;119,58000000000001;95,19;0,0;0,0;0,0;176,24;484,13;0,0;52,82;950,0600000000001;General Shopper
C001969;Cliente 1969;31,0;2124,88;Guayaquil;Affluent;99308,15000000001;5000,0;2;0,0;0,0;630,64;0,0;0,0;0,0;0,0;285,85;0,0;0,0;0,0;916,49;Food Lover
C001970;Cliente 1970;41,0;525,36;Guayaquil;Mass;277,99;1000,0;1;0,0;74,35;31,27;19,07;9,24;0,0;16,45;0,0;0,0;241,54;94,99;486,90999999999997;General Shopper
C001971;Cliente 1971;18,0;2343,82;Guayaquil;Affluent;91294,57;5100,0;4;0,0;93,07;274,87;0,0;0,0;0,0;0,0;136,49;454,78000000000003;0,0;692,85;1652,06;General Shopper
C001972;Cliente 1972;54,0;3101,76;Quito;Premium;27974,559999999998;8200,0;3;0,0;205,34;113,58;0,0;189,54;0,0;0,0;97,97;679,05;401,13;0,0;1686,6100000000001;General Shopper
C001973;Cliente 1973;45,0;3880,35;Quito;Premium;62190,09;8700,0;3;102,07;0,0;356,43;112,4;206,14;0,0;0,0;112,89;1210,8;0,0;0,0;2100,73;General Shopper
C001974;Cliente 1974;30,0;1232,16;Cuenca;Mass;15693,55;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001975;Cliente 1975;32,0;715,81;Guayaquil;Mass;68982,11;1800,0;3;0,0;0,0;562,5699999999999;0,0;0,0;0,0;30,39;68,87;109,86;46,23;19,42;837,3399999999999;Food Lover
C001976;Cliente 1976;28,0;858,11;Quito;Mass;16825,38;1400,0;2;0,0;30,59;8,41;58,39;64,82;0,0;252,45;0,0;111,39;255,06;61,85;842,9599999999999;General Shopper
C001977;Cliente 1977;47,0;2896,7;Loja;Premium;82324,44;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001978;Cliente 1978;43,0;943,0;Guayaquil;Mass;1256,2;2700,0;2;0,0;84,84;0,0;0,0;0,0;0,0;0,0;428,09000000000003;207,64999999999998;22,28;0,0;742,86;Streaming Lover
C001979;Cliente 1979;27,0;3566,31;Manta;Premium;6587,28;5500,0;2;0,0;0,0;29,53;87,63;160,53;0,0;0,0;316,63;114,95;1156,48;0,0;1865,75;Tech Lover
C001980;Cliente 1980;38,0;985,92;Desconocida;Mass;689,21;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001981;Cliente 1981;36,0;2676,62;Cuenca;Mass;3929,68;3600,0;2;87,06;61,84;270,15999999999997;0,0;0,0;0,0;193,94;0,0;593,6500000000001;0,0;98,23;1304,88;General Shopper
C001982;Cliente 1982;18,0;578,92;Guayaquil;Mass;83391,59999999999;700,0;4;0,0;27,44;23,17;2,62;0,0;0,0;0,0;0,0;0,0;3,61;0,0;56,84;General Shopper
C001983;Cliente 1983;58,0;822,01;Quito;Joven;5054,59;1200,0;3;0,0;98,15;0,0;25,45;23,95;0,0;70,42;0,0;25,04;122,25999999999999;0,0;365,27;General Shopper
C001984;Cliente 1984;50,0;675,09;Ambato;Mass;3323,41;1900,0;2;0,0;39,06;50,45;104,05;0,0;0,0;0,0;0,0;59,29;37,5;0,0;290,35;General Shopper
C001985;Cliente 1985;29,0;1426,59;Quito;Pyme;1318,83;2300,0;2;0,0;83,62;158,27;0,0;43,83;0,0;0,0;0,0;150,57;0,0;230,87;667,16;General Shopper
C001986;Cliente 1986;30,0;3202,45;Quito;Premium;8668,92;4600,0;2;81,0;101,86;1773,62;192,18;0,0;0,0;634,04;0,0;1028,03;0,0;0,0;3810,7299999999996;General Shopper
C001987;Cliente 1987;18,0;903,4;Quito;Pyme;1456,63;2600,0;1;62,349999999999994;0,0;16,83;0,0;21,45;0,0;20,05;0,0;566,28;0,0;0,0;686,9599999999999;General Shopper
C001988;Cliente 1988;32,0;1944,13;Quito;Affluent;20698,25;5000,0;2;0,0;0,0;354,58000000000004;0,0;0,0;0,0;0,0;0,0;0,0;0,0;208,23000000000002;562,8100000000001;Food Lover
C001989;Cliente 1989;39,0;1414,74;Quito;Mass;138265,81;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001990;Cliente 1990;30,0;1306,68;Quito;Affluent;17474,42;3000,0;2;0,0;0,0;254,21;0,0;0,0;0,0;235,22;49,02;52,44;0,0;0,0;590,89;General Shopper
C001991;Cliente 1991;50,0;1568,3;Guayaquil;Mass;16904,57;2600,0;2;57,65;0,0;413,14;0,0;0,0;0,0;467,89;0,0;0,0;0,0;145,15;1083,83;General Shopper
C001992;Cliente 1992;37,0;893,31;Guayaquil;Joven;3240,85;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001993;Cliente 1993;25,0;1556,54;Quito;Pyme;16686,79;2600,0;3;26,34;94,49;144,24;93,80000000000001;0,0;0,0;0,0;30,26;82,89;31,88;50,45;554,35;General Shopper
C001994;Cliente 1994;24,0;680,06;Quito;Mass;3805,7799999999997;2000,0;3;0,0;36,89;65,64;0,0;0,0;0,0;18,44;32,94;0,0;0,0;0,0;153,91;General Shopper
C001995;Cliente 1995;54,0;749,89;Loja;Mass;406,04;1600,0;1;143,39999999999998;95,69;74,58;0,0;44,69;0,0;32,48;0,0;136,67000000000002;73,67;0,0;601,18;General Shopper
C001996;Cliente 1996;30,0;758,15;Ambato;Mass;1361,2199999999998;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001997;Cliente 1997;39,0;1204,94;Manta;Mass;56724,56;3400,0;2;0,0;235,76;132,87;21,47;0,0;0,0;0,0;123,64;35,95;0,0;0,0;549,69;General Shopper
C001998;Cliente 1998;18,0;820,95;Loja;Mass;75463,66;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C001999;Cliente 1999;46,0;2835,18;Guayaquil;Affluent;30961,59;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C002000;Cliente 2000;35,0;597,59;Cuenca;Joven;32987,67;1200,0;3;0,0;0,0;99,78;0,0;0,0;0,0;0,0;23,21;21,01;0,0;0,0;144,0;Food Lover
C002001;Cliente 2001;52,0;2435,69;Quito;Affluent;67765,15;6700,0;3;0,0;360,53999999999996;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1095,88;1456,42;Travel Lover
C002002;Cliente 2002;28,0;6087,11;Ambato;Premium;29455,99;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C002003;Cliente 2003;26,0;4172,25;Quito;Affluent;77392,62;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
